ells,kap_cls
1030,9.459342468918305e-09
1031,8.328550168214315e-09
1032,7.933772884385037e-09
1033,9.381478821557723e-09
1034,8.34531707241657e-09
1035,9.247923326641371e-09
1036,7.186696341128806e-09
1037,8.38336601934449e-09
1038,8.27516767469842e-09
1039,7.547155612042257e-09
1040,8.51920586672055e-09
1041,9.252292605091717e-09
1042,8.59471601948261e-09
1043,8.43673662075063e-09
1044,8.632497133694376e-09
1045,8.331672430708421e-09
1046,8.233713133838593e-09
1047,8.577809951214418e-09
1048,9.42777901023023e-09
1049,7.339810112483852e-09
1050,9.533833170371366e-09
1051,8.610667569996745e-09
1052,8.883382737296527e-09
1053,8.11491353644596e-09
1054,9.124451792099882e-09
1055,7.1281358318623376e-09
1056,8.999798473068412e-09
1057,8.233979368999657e-09
1058,8.611169249480026e-09
1059,8.01958537971964e-09
1060,8.586399586529817e-09
1061,8.328995485708534e-09
1062,7.3115527770247956e-09
1063,7.991825465172998e-09
1064,8.549133884204277e-09
1065,8.103844626439393e-09
1066,8.837939465054122e-09
1067,7.588137693403611e-09
1068,7.476878710163329e-09
1069,7.627362492011137e-09
1070,9.168755433233903e-09
1071,8.568033606741027e-09
1072,7.657252796824212e-09
1073,7.744125372736853e-09
1074,8.24557882394769e-09
1075,6.9328807062211716e-09
1076,8.686983577387453e-09
1077,7.400442530401262e-09
1078,8.54994672050455e-09
1079,8.31024265113125e-09
1080,7.823768859210035e-09
1081,8.09777133451174e-09
1082,8.754839977378112e-09
1083,8.598824643135578e-09
1084,7.095105377614861e-09
1085,7.861734256077344e-09
1086,7.85414192907178e-09
1087,7.539617253659682e-09
1088,8.752730866965524e-09
1089,7.062751061585504e-09
1090,9.458423265687222e-09
1091,8.242034133738146e-09
1092,7.75192087307229e-09
1093,7.536913853102911e-09
1094,7.906968369110418e-09
1095,7.456553602264879e-09
1096,6.982529000269961e-09
1097,7.426616424842147e-09
1098,8.624416346871702e-09
1099,8.120431390861348e-09
1100,7.813607666920131e-09
1101,7.900546481061187e-09
1102,8.142668556850816e-09
1103,7.712866893242844e-09
1104,7.902561022731675e-09
1105,7.115432079063263e-09
1106,7.865558812746955e-09
1107,7.540701721832883e-09
1108,8.462465101759546e-09
1109,7.842294583409615e-09
1110,7.740886790219185e-09
1111,7.1982621645777375e-09
1112,8.78769375265825e-09
1113,6.764427109308362e-09
1114,7.167334238365531e-09
1115,7.674532609827529e-09
1116,6.86563619420447e-09
1117,6.889025650590139e-09
1118,7.577806351988354e-09
1119,6.921674590019175e-09
1120,7.517445252254056e-09
1121,7.1925820707281835e-09
1122,7.511345630509506e-09
1123,7.169661877149644e-09
1124,7.3907997653777075e-09
1125,6.930182582451069e-09
1126,7.892745849641246e-09
1127,7.201623919763007e-09
1128,8.00117747438917e-09
1129,6.9465732822112036e-09
1130,6.656273808423282e-09
1131,6.845331718948859e-09
1132,7.821375777304611e-09
1133,6.785843377891484e-09
1134,7.003020096218871e-09
1135,7.517157465417034e-09
1136,7.259761170034642e-09
1137,6.5371441479206786e-09
1138,7.575995742694376e-09
1139,7.155237648883314e-09
1140,6.324394598277308e-09
1141,7.493055846502924e-09
1142,7.672205658724624e-09
1143,6.80868391982145e-09
1144,7.681247882433679e-09
1145,7.536189962998762e-09
1146,7.186751934677422e-09
1147,6.785882309222088e-09
1148,7.614653456059606e-09
1149,6.628480778631096e-09
1150,8.197221229168574e-09
1151,7.264084832391926e-09
1152,6.287796565144991e-09
1153,8.091925457003289e-09
1154,6.538991879939368e-09
1155,7.366949792366482e-09
1156,7.795644880884783e-09
1157,6.810014633484631e-09
1158,6.058500863488145e-09
1159,7.495787147688676e-09
1160,6.798270275380976e-09
1161,6.347772519565498e-09
1162,6.831711702915292e-09
1163,7.120013116748947e-09
1164,6.638580904986456e-09
1165,6.78470085200221e-09
1166,6.775089158048243e-09
1167,6.720029935495952e-09
1168,7.030588624768941e-09
1169,6.767015655076237e-09
1170,6.198084003001584e-09
1171,7.021133246258511e-09
1172,6.763347182573402e-09
1173,6.5941895239211354e-09
1174,7.1120311001317155e-09
1175,6.352936215798782e-09
1176,7.836312262430851e-09
1177,7.24103671857498e-09
1178,7.323385493005804e-09
1179,6.941910279127457e-09
1180,6.384889874751702e-09
1181,7.16786841353947e-09
1182,6.788251372159286e-09
1183,6.818904469172781e-09
1184,6.395805817622689e-09
1185,6.895662062666318e-09
1186,6.6182119991882635e-09
1187,6.919733990558742e-09
1188,7.249165794303071e-09
1189,6.8566684686120816e-09
1190,7.241282203428077e-09
1191,6.201232703779532e-09
1192,6.4675060385218715e-09
1193,5.696847505352769e-09
1194,7.2193251646151865e-09
1195,6.860738364576154e-09
1196,5.941985787388035e-09
1197,7.062636191772212e-09
1198,7.011426696652967e-09
1199,6.4837506447159035e-09
1200,6.667550764768046e-09
1201,6.630251596269495e-09
1202,6.88313636322805e-09
1203,5.98898157400589e-09
1204,6.202862858774781e-09
1205,7.1631741534282636e-09
1206,7.136843929343094e-09
1207,6.275420270319783e-09
1208,6.802940921387536e-09
1209,6.5604030425591265e-09
1210,6.596834921791808e-09
1211,6.389543372643237e-09
1212,6.840635930851935e-09
1213,6.258221223897927e-09
1214,6.490624093346692e-09
1215,5.64741945208895e-09
1216,6.551387078931469e-09
1217,5.781712283732916e-09
1218,6.574149500626531e-09
1219,7.067432196869865e-09
1220,6.127205718741763e-09
1221,6.516848372587204e-09
1222,7.084156847012813e-09
1223,6.40226461220056e-09
1224,6.748162869557303e-09
1225,6.069364462554862e-09
1226,6.91957110387293e-09
1227,6.3870643732361885e-09
1228,6.70773159641488e-09
1229,5.7876297586008045e-09
1230,6.388772049954454e-09
1231,6.48994124322353e-09
1232,5.597581234075193e-09
1233,6.66331978265938e-09
1234,6.479132764875096e-09
1235,6.248954133500402e-09
1236,6.570858289107434e-09
1237,5.9973164865426415e-09
1238,6.057791320991753e-09
1239,6.268771579533474e-09
1240,5.876572767498359e-09
1241,6.608535999772744e-09
1242,6.1274362715120545e-09
1243,5.9625183361454085e-09
1244,6.330971925160694e-09
1245,6.205469114576979e-09
1246,5.528876502084894e-09
1247,6.414569443164207e-09
1248,6.8534448087031425e-09
1249,6.189532661817156e-09
1250,5.925242265694424e-09
1251,6.209503780640644e-09
1252,6.252644038709954e-09
1253,5.676647477350154e-09
1254,6.358374982897742e-09
1255,5.480653892260786e-09
1256,6.488542598901409e-09
1257,5.495172835722802e-09
1258,5.937083300401457e-09
1259,5.776242749549289e-09
1260,5.766986468822549e-09
1261,5.8110471621402255e-09
1262,5.8188559769034045e-09
1263,6.003046686637111e-09
1264,6.274655182343477e-09
1265,5.7393411823845095e-09
1266,5.06318145123053e-09
1267,6.170915506195535e-09
1268,5.830623935262676e-09
1269,5.03629372858269e-09
1270,5.978145053055217e-09
1271,5.415648151579203e-09
1272,5.940253488130272e-09
1273,5.83879847873126e-09
1274,6.302578269874892e-09
1275,5.95802304155485e-09
1276,6.843009341177413e-09
1277,5.981535742296699e-09
1278,6.041086485317999e-09
1279,6.586145683380125e-09
1280,6.534329584163359e-09
1281,5.958554033449423e-09
1282,6.3995966985218596e-09
1283,5.3542784645454745e-09
1284,5.957272451768846e-09
1285,5.732901979086588e-09
1286,5.48313108857084e-09
1287,5.728188305326012e-09
1288,5.680768777811952e-09
1289,6.573180227793526e-09
1290,5.979732063195569e-09
1291,5.313386663154301e-09
1292,6.29517153289957e-09
1293,6.77268297662396e-09
1294,6.246627025583135e-09
1295,5.754455649774434e-09
1296,6.051496823951668e-09
1297,5.768269340501151e-09
1298,5.72074956857953e-09
1299,6.074360301292076e-09
1300,6.087458403506208e-09
1301,5.710853338855522e-09
1302,5.142772853395136e-09
1303,5.498345710894633e-09
1304,5.376636898328459e-09
1305,6.182768694749031e-09
1306,6.365203831890455e-09
1307,5.189967441603314e-09
1308,5.847590682355836e-09
1309,6.0888187084172874e-09
1310,5.4885232623725166e-09
1311,5.648521685114298e-09
1312,5.893332081338378e-09
1313,5.673003769185106e-09
1314,5.841192018267623e-09
1315,5.0965431167193294e-09
1316,5.7476505104707325e-09
1317,5.258644948620291e-09
1318,6.075976062761954e-09
1319,5.8246902363102615e-09
1320,5.463387607440963e-09
1321,5.2039728756943104e-09
1322,6.142464626907674e-09
1323,5.080730373040958e-09
1324,5.540077369208194e-09
1325,5.736604463395611e-09
1326,5.5458017858447206e-09
1327,5.201789636964849e-09
1328,5.683126057673359e-09
1329,6.000197794006653e-09
1330,5.736829615737204e-09
1331,5.3875047667162996e-09
1332,5.451867881596172e-09
1333,5.7671795375215336e-09
1334,5.754617160492202e-09
1335,5.338172988587547e-09
1336,5.1334816678686986e-09
1337,5.3584792636909745e-09
1338,4.7450191447746884e-09
1339,5.3402321529212865e-09
1340,6.22131371987678e-09
1341,5.616878731379817e-09
1342,5.914956388141798e-09
1343,5.354898608096406e-09
1344,5.637120375529391e-09
1345,5.490631683078012e-09
1346,5.405897317736083e-09
1347,4.996410914622353e-09
1348,5.440940023753343e-09
1349,6.031341384263841e-09
1350,5.753365518010327e-09
1351,5.537504426714383e-09
1352,5.9895528819227394e-09
1353,4.752790179565046e-09
1354,5.451109949336981e-09
1355,5.598398967252447e-09
1356,6.1660677249853085e-09
1357,5.668434048171169e-09
1358,5.700971797018385e-09
1359,4.6269216367199284e-09
1360,4.86275186072932e-09
1361,5.164690255617447e-09
1362,5.091816229206731e-09
1363,5.4290915297123735e-09
1364,5.444214815903572e-09
1365,5.51341902111316e-09
1366,4.941931655966693e-09
1367,5.634569433575555e-09
1368,5.548027585205187e-09
1369,5.378359668883487e-09
1370,5.2100187231407765e-09
1371,5.71795695639788e-09
1372,5.434619635849983e-09
1373,5.135275031892718e-09
1374,5.950154950502227e-09
1375,5.709894923483637e-09
1376,5.4774748863575145e-09
1377,5.524124364208719e-09
1378,4.9301270599505585e-09
1379,5.5132522667664155e-09
1380,5.566595864020232e-09
1381,5.315946470846224e-09
1382,5.236360696690976e-09
1383,4.943632916176052e-09
1384,5.564272064036828e-09
1385,4.65473605932739e-09
1386,5.41567499466229e-09
1387,5.633029981408774e-09
1388,4.548780219357393e-09
1389,5.1041633813710536e-09
1390,4.706097332331566e-09
1391,4.943102403431308e-09
1392,5.407001363275418e-09
1393,5.456147913063497e-09
1394,4.770613140317288e-09
1395,4.954494335643039e-09
1396,4.879360828267236e-09
1397,5.204409644191607e-09
1398,5.102750739780108e-09
1399,5.689182013839918e-09
1400,5.0414225879737875e-09
1401,4.89224386906972e-09
1402,5.0724590529383645e-09
1403,5.355590621397387e-09
1404,5.225252437939241e-09
1405,5.109936099262247e-09
1406,4.994842906368652e-09
1407,5.271230042960532e-09
1408,4.950479599894406e-09
1409,4.814486225252595e-09
1410,5.44573071201796e-09
1411,4.567003526482681e-09
1412,5.06573918124195e-09
1413,4.906577237989303e-09
1414,4.682594542759762e-09
1415,5.052638182178319e-09
1416,4.885980569453179e-09
1417,4.473352393970692e-09
1418,5.028251817755272e-09
1419,5.266949769798588e-09
1420,5.174932282611213e-09
1421,4.762462216048088e-09
1422,5.173170700592633e-09
1423,4.589467490939533e-09
1424,5.115223431221616e-09
1425,4.585604509506574e-09
1426,5.1281922406367586e-09
1427,4.746010596343539e-09
1428,4.8954307270781694e-09
1429,4.619963534332867e-09
1430,4.7756712575256895e-09
1431,5.040965320741296e-09
1432,5.081574254300819e-09
1433,4.966501313391446e-09
1434,5.185911957999903e-09
1435,5.005209267018127e-09
1436,5.056009881885401e-09
1437,4.635679355449894e-09
1438,4.25268502407396e-09
1439,4.493553323610962e-09
1440,5.037556437919654e-09
1441,4.598917523594737e-09
1442,4.96775544006727e-09
1443,4.39391236132584e-09
1444,5.323156798923172e-09
1445,4.71056321394509e-09
1446,5.29826383288138e-09
1447,4.9824887885730316e-09
1448,4.58750442802063e-09
1449,4.967550167125087e-09
1450,4.7075713304610176e-09
1451,4.612406757144446e-09
1452,5.250198444903587e-09
1453,4.507714273468491e-09
1454,4.812726909256479e-09
1455,5.039925031067422e-09
1456,4.91713887999286e-09
1457,4.721527913144491e-09
1458,4.949483949657912e-09
1459,4.8359058246328695e-09
1460,4.791053656253821e-09
1461,4.375681547599218e-09
1462,5.322016086766151e-09
1463,4.9972450256670764e-09
1464,5.096915899971229e-09
1465,4.570661686013479e-09
1466,4.295249033124752e-09
1467,4.817303159719269e-09
1468,4.832728654738741e-09
1469,5.131682128219571e-09
1470,4.561865711878159e-09
1471,4.286219093486242e-09
1472,4.7471934598067695e-09
1473,5.051836369320738e-09
1474,4.36981446251107e-09
1475,4.372176108051115e-09
1476,4.654725955633479e-09
1477,4.057405933886131e-09
1478,4.643141614606712e-09
1479,4.4947287731937005e-09
1480,4.842764751261629e-09
1481,5.10544989714512e-09
1482,4.56069573692183e-09
1483,4.647898262014101e-09
1484,4.895144832447928e-09
1485,4.430046554465608e-09
1486,4.2964291240741284e-09
1487,4.9593097926114725e-09
1488,5.125203539843441e-09
1489,4.705664275029939e-09
1490,4.80096730985067e-09
1491,5.008063453678647e-09
1492,4.523164651659398e-09
1493,4.344482258399692e-09
1494,4.173278208823283e-09
1495,4.7782693912368e-09
1496,5.2749328946711215e-09
1497,4.820557732121815e-09
1498,4.073598613517748e-09
1499,4.359982692316609e-09
1500,4.429882521200669e-09
1501,4.2665315683579815e-09
1502,4.419309232946473e-09
1503,4.457586539423821e-09
1504,4.498951588153507e-09
1505,4.55466243984222e-09
1506,4.366558304250207e-09
1507,4.335736922117845e-09
1508,4.993018739922122e-09
1509,4.2586891305942225e-09
1510,4.641857596115467e-09
1511,4.142276209675185e-09
1512,4.463813384867913e-09
1513,5.080144149056758e-09
1514,4.7092714248797365e-09
1515,4.323606353111265e-09
1516,4.439005046892853e-09
1517,4.074248240984706e-09
1518,4.613543478013882e-09
1519,4.256132648752384e-09
1520,4.228310682745322e-09
1521,4.825205311002962e-09
1522,4.278674007602651e-09
1523,4.723787936441862e-09
1524,4.515345170903571e-09
1525,4.516071007550839e-09
1526,4.974816983435227e-09
1527,4.0004213918608345e-09
1528,4.448422831926888e-09
1529,4.540811793368555e-09
1530,4.29241066808427e-09
1531,4.550480618231509e-09
1532,4.264258116838183e-09
1533,3.955628251125959e-09
1534,5.0447145627707065e-09
1535,4.079716281319863e-09
1536,4.428813616596841e-09
1537,4.33162534857907e-09
1538,4.537066306007882e-09
1539,4.197842061241484e-09
1540,4.3533853500390336e-09
1541,4.263800109661646e-09
1542,4.00844929707306e-09
1543,4.083310391262646e-09
1544,4.187430916978962e-09
1545,4.305082243575336e-09
1546,3.95908276612334e-09
1547,4.4007014865436855e-09
1548,4.678669417561214e-09
1549,4.174958553864574e-09
1550,4.327861631192693e-09
1551,4.1959287384613115e-09
1552,4.304830833774433e-09
1553,4.145983360546454e-09
1554,4.452744424366181e-09
1555,4.399945938875644e-09
1556,4.268542500042626e-09
1557,4.352307816155945e-09
1558,4.069487178143867e-09
1559,4.050003255003635e-09
1560,4.103381111460432e-09
1561,4.041603902068169e-09
1562,4.0177238633846935e-09
1563,4.594690226847331e-09
1564,4.145299579947682e-09
1565,4.159641723045977e-09
1566,4.3283398945962896e-09
1567,4.1370198816897754e-09
1568,4.074839150144024e-09
1569,4.427157214625373e-09
1570,4.058111969803102e-09
1571,4.170686429161683e-09
1572,4.049072798775252e-09
1573,4.455106533974062e-09
1574,4.259207181901398e-09
1575,3.909273127184816e-09
1576,4.437358841510406e-09
1577,4.4829222193360255e-09
1578,4.205317797381218e-09
1579,4.3353300727904585e-09
1580,3.948417966434653e-09
1581,4.402117849147306e-09
1582,4.229536879719e-09
1583,3.7241155667647813e-09
1584,4.240749704295956e-09
1585,3.957261171601683e-09
1586,4.497383235061004e-09
1587,4.362867379099284e-09
1588,3.984874518436455e-09
1589,3.657457149737266e-09
1590,4.209417684419579e-09
1591,3.989476317740803e-09
1592,4.111917670382103e-09
1593,4.625773143315251e-09
1594,4.061518555560747e-09
1595,4.262500042343838e-09
1596,3.6768326767237568e-09
1597,3.743094872841483e-09
1598,4.178851163960085e-09
1599,4.067172662400153e-09
1600,3.884121296215249e-09
1601,4.144686334367204e-09
1602,3.986856931023763e-09
1603,4.2270633796572174e-09
1604,3.957888185131192e-09
1605,3.569792860942427e-09
1606,3.826764179817771e-09
1607,4.306703047629874e-09
1608,4.204689780536111e-09
1609,3.918501057539252e-09
1610,3.6786930434825347e-09
1611,4.196283599750549e-09
1612,4.31799207812882e-09
1613,3.812723164965776e-09
1614,4.352197963022254e-09
1615,3.894239056100716e-09
1616,3.63823046759571e-09
1617,3.854614667136076e-09
1618,3.841226671651465e-09
1619,3.929777058217024e-09
1620,4.162991275892671e-09
1621,4.181541614947053e-09
1622,4.171871788269696e-09
1623,3.902786648355302e-09
1624,3.8745491150626415e-09
1625,3.660520813406305e-09
1626,4.135113862878922e-09
1627,3.773470276878541e-09
1628,3.9454654871011914e-09
1629,4.13805989134868e-09
1630,4.031423953407804e-09
1631,4.055542994284093e-09
1632,3.999217467649058e-09
1633,3.901420849998783e-09
1634,3.8342260692288216e-09
1635,3.973089078768098e-09
1636,4.113561298343685e-09
1637,3.960735343274576e-09
1638,4.3083638688957696e-09
1639,4.038075604865706e-09
1640,3.81037991782062e-09
1641,3.6662351083640372e-09
1642,3.683046088659068e-09
1643,3.938381352853903e-09
1644,3.5989438824979344e-09
1645,4.006961153056029e-09
1646,3.641932026574297e-09
1647,3.691420881988566e-09
1648,3.831570148774878e-09
1649,4.075962391659004e-09
1650,3.6861298204839523e-09
1651,4.049914524876737e-09
1652,3.76020332604238e-09
1653,3.946946393947332e-09
1654,3.782612589660146e-09
1655,3.6537761940696103e-09
1656,3.998209597619373e-09
1657,3.806805114451735e-09
1658,4.047541240439769e-09
1659,4.132645631827553e-09
1660,4.080972498385008e-09
1661,3.829552400130159e-09
1662,3.768689824651378e-09
1663,3.490403315405712e-09
1664,3.58062516076766e-09
1665,3.98204725279228e-09
1666,3.9790338528497535e-09
1667,3.985959528079404e-09
1668,4.182425598983085e-09
1669,3.874072542553241e-09
1670,4.051263025170821e-09
1671,3.937686301135955e-09
1672,3.691422074854127e-09
1673,3.6333391896868337e-09
1674,3.86748298489525e-09
1675,3.6710710024958663e-09
1676,3.816980614702008e-09
1677,3.813193234664583e-09
1678,3.539596764039793e-09
1679,3.4305464933320123e-09
1680,3.4230198747274307e-09
1681,4.032448311853115e-09
1682,3.526785979532661e-09
1683,3.8703280324476456e-09
1684,3.757556541144743e-09
1685,3.947161044032893e-09
1686,3.6471297129228027e-09
1687,3.5518445166667846e-09
1688,4.095670019344742e-09
1689,3.6797044693164794e-09
1690,3.936012673909352e-09
