ells,ksz_lt_cls
6280,3.5647457542553097e-07
6281,3.696117102057738e-07
6282,3.4331738042518884e-07
6283,3.219234463396051e-07
6284,3.423220561487661e-07
6285,3.4212784934798865e-07
6286,3.570255408957252e-07
6287,3.405247765541829e-07
6288,3.3206644865162426e-07
6289,3.4232306941134564e-07
6290,3.4967576914146964e-07
6291,3.273251815772042e-07
6292,3.44254842115949e-07
6293,3.2959120441432214e-07
6294,3.5240669245390567e-07
6295,3.377959604420007e-07
6296,3.422064224641255e-07
6297,3.2881583812690125e-07
6298,3.277202384932846e-07
6299,3.361638785037634e-07
6300,3.1910518431255823e-07
6301,3.248714751330768e-07
6302,3.219175024665804e-07
6303,3.363562575395453e-07
6304,3.3852724889704704e-07
6305,3.186070914062211e-07
6306,3.6368023941590546e-07
6307,3.401945354479938e-07
6308,3.321112893801183e-07
6309,3.4026331863494423e-07
6310,3.2767124404170915e-07
6311,3.3737885992606235e-07
6312,3.311415925953904e-07
6313,3.3588881464647414e-07
6314,3.3351780867766e-07
6315,3.406298508854922e-07
6316,3.323067800172641e-07
6317,3.2112121384830335e-07
6318,3.273811915262194e-07
6319,3.205694265511547e-07
6320,3.338619770737208e-07
6321,3.3811914285377694e-07
6322,3.107729074932408e-07
6323,3.569476119932835e-07
6324,3.2144606733884974e-07
6325,3.228516465358355e-07
6326,3.347544017656781e-07
6327,3.261002456804661e-07
6328,3.4744505057509e-07
6329,3.407152291290315e-07
6330,3.2976502006938053e-07
6331,3.267456415831463e-07
6332,3.1563412607791143e-07
6333,3.305232698798781e-07
6334,3.333535685253591e-07
6335,3.293822870993816e-07
6336,3.2441211634436424e-07
6337,3.213627824331047e-07
6338,3.500793088418172e-07
6339,3.4792209954282525e-07
6340,3.4041357619511676e-07
6341,3.418466417201005e-07
6342,3.0016826136331605e-07
6343,3.4161144993481236e-07
6344,3.268983997800126e-07
6345,3.3232556842190735e-07
6346,3.275229143730792e-07
6347,3.382799054593466e-07
6348,3.302829771378822e-07
6349,3.356163224214925e-07
6350,3.319203412565351e-07
6351,3.22939079664454e-07
6352,3.1147790747186174e-07
6353,3.2094347568309683e-07
6354,3.32933320887234e-07
6355,3.2877636493074966e-07
6356,3.357676512789028e-07
6357,3.2165018422413196e-07
6358,3.10694372567455e-07
6359,3.28052274554612e-07
6360,3.331729908792029e-07
6361,3.2539389722284556e-07
6362,3.2303658503743416e-07
6363,3.300979782863593e-07
6364,3.3980333782846063e-07
6365,3.170504213376013e-07
6366,3.11088865448647e-07
6367,3.2927804541188946e-07
6368,3.45461250045203e-07
6369,3.26284995949873e-07
6370,3.167415105358965e-07
6371,3.269908505040515e-07
6372,3.2777252463478224e-07
6373,3.2497958504337525e-07
6374,3.3272847058157356e-07
6375,3.203992549516094e-07
6376,3.170452192909879e-07
6377,3.195386673118379e-07
6378,3.255533405630508e-07
6379,3.3109162282861706e-07
6380,3.3265045557449974e-07
6381,3.3221534626163683e-07
6382,3.167709159299657e-07
6383,3.1346782078472393e-07
6384,3.454146325686691e-07
6385,3.438896944002561e-07
6386,3.440154529370749e-07
6387,3.1813342665805396e-07
6388,3.519126715568214e-07
6389,3.2094596243104367e-07
6390,3.174749661061247e-07
6391,3.190715951821079e-07
6392,3.175581436682438e-07
6393,3.280772901655038e-07
6394,3.3467463325489597e-07
6395,3.1760002629512097e-07
6396,3.1883465503331206e-07
6397,3.099117252512347e-07
6398,3.357879090697653e-07
6399,3.3950673891478423e-07
6400,2.983110120208498e-07
6401,3.2775884211891855e-07
6402,3.2592556508627715e-07
6403,3.168938075195421e-07
6404,3.092218973710293e-07
6405,3.1861538030290623e-07
6406,3.4948817250419395e-07
6407,3.235391760852225e-07
6408,3.291747362337531e-07
6409,3.4311756339062424e-07
6410,3.265664476622072e-07
6411,3.1954866481136555e-07
6412,3.394386412733699e-07
6413,3.339457769827521e-07
6414,3.2806243422478134e-07
6415,3.105771845029157e-07
6416,3.249976800470602e-07
6417,3.384246272950222e-07
6418,3.380958776393722e-07
6419,3.172516374056967e-07
6420,3.186971758896733e-07
6421,3.37833139691684e-07
6422,2.982849460422729e-07
6423,3.338931277080302e-07
6424,3.3337361244069054e-07
6425,3.2726833831601407e-07
6426,3.160067779549894e-07
6427,3.1503113162959367e-07
6428,3.3392438440092736e-07
6429,3.311772930957942e-07
6430,3.2826068597144515e-07
6431,3.03648493450847e-07
6432,3.2675179406779586e-07
6433,2.972431644593711e-07
6434,3.2288666030661863e-07
6435,3.4284903766007306e-07
6436,3.134934017243572e-07
6437,3.1248103983389696e-07
6438,3.0417389318673994e-07
6439,3.328785364027261e-07
6440,3.119996772395384e-07
6441,3.0036968756852016e-07
6442,3.0421897178166655e-07
6443,3.0128798686116264e-07
6444,3.265130729098731e-07
6445,3.241275014803053e-07
6446,3.0995145331797513e-07
6447,2.998315109375389e-07
6448,3.1506978863240454e-07
6449,3.1583590000787625e-07
6450,3.38593881374838e-07
6451,3.251747267136474e-07
6452,2.978050702239382e-07
6453,3.2245788382116645e-07
6454,2.968116113766999e-07
6455,3.1517119039471673e-07
6456,3.123324817353193e-07
6457,3.319503585194316e-07
6458,2.91778271631124e-07
6459,3.25105613801789e-07
6460,3.0534219090043695e-07
6461,3.211767008075121e-07
6462,3.23840039614568e-07
6463,3.245484862117117e-07
6464,3.172282601932456e-07
6465,3.246219444623992e-07
6466,3.1384863261179563e-07
6467,3.345729489603492e-07
6468,3.1950653241979186e-07
6469,3.1275931679118336e-07
6470,3.0916920557851756e-07
6471,2.907585425223284e-07
6472,3.085036253766246e-07
6473,3.285600163648235e-07
6474,2.9773389420334513e-07
6475,3.070105254840606e-07
6476,3.2083525450205125e-07
6477,3.039241166026673e-07
6478,3.0634814690145157e-07
6479,3.3127401958810916e-07
6480,3.2145880167604496e-07
6481,3.3636597595674356e-07
6482,3.1218940854576653e-07
6483,3.2681597768167563e-07
6484,3.1403458530285295e-07
6485,3.0625651901675083e-07
6486,3.2098941167181666e-07
6487,3.206129940592503e-07
6488,3.2012336268034025e-07
6489,2.992848316423683e-07
6490,3.194618356289473e-07
6491,3.284392456758864e-07
6492,3.095754958496722e-07
6493,3.025281429752538e-07
6494,3.09293191508799e-07
6495,3.0906624436001344e-07
6496,3.0758431281545956e-07
6497,3.272845090639884e-07
6498,3.16358784805345e-07
6499,3.0360321239260924e-07
6500,3.066614332956716e-07
6501,3.168579620267113e-07
6502,3.004560694667132e-07
6503,3.2655764261103115e-07
6504,3.1287776414790436e-07
6505,3.184361856996248e-07
6506,3.3883286678006143e-07
6507,3.058938852802156e-07
6508,2.98936154585563e-07
6509,3.118544394891043e-07
6510,3.2314381970876684e-07
6511,3.3562432598715115e-07
6512,3.2676808810686105e-07
6513,3.024039720676675e-07
6514,3.039584893278654e-07
6515,3.3596744957973997e-07
6516,3.1326155592151405e-07
6517,3.037743431534722e-07
6518,3.1924940568231237e-07
6519,3.241060893364724e-07
6520,3.057495909382117e-07
6521,3.087734062391624e-07
6522,3.1135368016256616e-07
6523,3.054033035724597e-07
6524,3.0295044564654324e-07
6525,3.1568198858161347e-07
6526,3.1711844467477227e-07
6527,3.272761643754179e-07
6528,3.3653701594586035e-07
6529,3.06229709053622e-07
6530,2.860196303872002e-07
6531,3.2282703314992485e-07
6532,3.125614228126213e-07
6533,3.0401296750775247e-07
6534,3.040314683565465e-07
6535,3.097882417696716e-07
6536,3.033371976833504e-07
6537,3.209304596556717e-07
6538,3.05587278337761e-07
6539,3.092475168399323e-07
6540,3.2880793105913974e-07
6541,3.1663588201233195e-07
6542,3.1182079070130125e-07
6543,2.9105982275593297e-07
6544,2.996222318381537e-07
6545,3.1815007526260047e-07
6546,2.982121185295656e-07
6547,3.1709549771685444e-07
6548,3.0225823994378573e-07
6549,3.163572005507795e-07
6550,3.166784862569996e-07
6551,3.0974724010231054e-07
6552,2.964387760908314e-07
6553,2.99555575416696e-07
6554,3.058577339220114e-07
6555,2.9934859230331976e-07
6556,2.972724547512058e-07
6557,3.2262792141852316e-07
6558,2.911338425995922e-07
6559,3.237073656848306e-07
6560,2.915743252611018e-07
6561,3.0475065166585573e-07
6562,3.0517153424371915e-07
6563,3.2779872192290495e-07
6564,2.8443205603421167e-07
6565,3.076439147937422e-07
6566,3.0559618571296856e-07
6567,2.96619016723159e-07
6568,3.0517447902826106e-07
6569,2.92733966159449e-07
6570,3.1103293017629724e-07
6571,3.135821091053495e-07
6572,3.072753147320754e-07
6573,2.993678836131801e-07
6574,2.9238312000781024e-07
6575,3.002340596116058e-07
6576,3.01992112306886e-07
6577,2.899194035122767e-07
6578,3.0920358154217865e-07
6579,3.0678258688312334e-07
6580,3.271042160227861e-07
6581,3.152906665672018e-07
6582,2.9854943588507574e-07
6583,3.237747437941563e-07
6584,3.26479384935026e-07
6585,3.0839010311694717e-07
6586,3.1623185007109085e-07
6587,3.1347544956233647e-07
6588,2.9769635464321377e-07
6589,2.9768692727980874e-07
6590,3.1132367568255006e-07
6591,3.0376878836832743e-07
6592,3.072499788818149e-07
6593,3.0795685587024884e-07
6594,3.1692094183682406e-07
6595,3.067357028808922e-07
6596,3.1343821892195177e-07
6597,3.0471305746641234e-07
6598,3.164606686034345e-07
6599,2.965015777650545e-07
6600,3.051001178493499e-07
6601,3.068974234838145e-07
6602,3.1145774190382626e-07
6603,2.9769506341108956e-07
6604,2.8127267218399947e-07
6605,3.0538705569413685e-07
6606,3.0606838772630456e-07
6607,2.9931904881982026e-07
6608,2.932428523287382e-07
6609,3.08191057982299e-07
6610,3.082095680451579e-07
6611,2.9206389972564735e-07
6612,2.900899727872849e-07
6613,2.9288323644554203e-07
6614,2.9695874381971156e-07
6615,2.9179760756776354e-07
6616,2.873761360769209e-07
6617,3.009114417667393e-07
6618,3.066320206039216e-07
6619,3.004431214122185e-07
6620,3.030661771347256e-07
6621,2.9471145277511275e-07
6622,3.1898970505722376e-07
6623,3.161510161113429e-07
6624,2.9404220581888653e-07
6625,3.024504020942663e-07
6626,2.9440381555609435e-07
6627,2.966814436839959e-07
6628,2.9696666803350807e-07
6629,3.103128333837921e-07
6630,2.8828089571873467e-07
6631,2.8606285784479127e-07
6632,3.085720371360929e-07
6633,2.9821675043419957e-07
6634,2.8267180153594607e-07
6635,2.9805506668472397e-07
6636,3.136115989901027e-07
6637,2.878767300924166e-07
6638,3.150767345074746e-07
6639,3.14249974764284e-07
6640,3.047706163961094e-07
6641,3.122148269213028e-07
6642,3.0043448991090704e-07
6643,3.0635401000041714e-07
6644,3.0816717286686003e-07
6645,2.962728599413439e-07
6646,2.9721007547478617e-07
6647,2.9963087666661344e-07
6648,3.057994619100065e-07
6649,3.1349111491712895e-07
6650,2.9617862983619765e-07
6651,3.005043529552863e-07
6652,3.156595899836702e-07
6653,2.9918593718970213e-07
6654,3.3146319797484713e-07
6655,2.8334379965454086e-07
6656,2.9624176042314594e-07
6657,2.860421068767265e-07
6658,3.171174580334248e-07
6659,3.034228907919159e-07
6660,2.9478459385636093e-07
6661,2.907382990511624e-07
6662,2.892574405854233e-07
6663,3.0750994210812215e-07
6664,2.9331354895807185e-07
6665,2.9699141891882425e-07
6666,2.9385732007786306e-07
6667,2.8741322924607114e-07
6668,2.9567278569419124e-07
6669,2.9237263019370836e-07
6670,2.936408563584371e-07
6671,3.0856276170521154e-07
6672,3.0816298469122023e-07
6673,2.946550272570599e-07
6674,3.0417905228329394e-07
6675,3.034045929549255e-07
6676,2.9962862467399727e-07
6677,3.2442161471185196e-07
6678,2.8343917210300277e-07
6679,2.9753409790415376e-07
6680,3.021483650740195e-07
6681,2.8540276740310857e-07
6682,2.8499850631046754e-07
6683,2.97702247294115e-07
6684,3.0128670658843377e-07
6685,3.1060448064347864e-07
6686,2.767133051964034e-07
6687,3.078240078063681e-07
6688,2.7939184142734747e-07
6689,2.9607323190877307e-07
6690,2.9120510809466706e-07
6691,3.0480029462753694e-07
6692,2.7209297198249334e-07
6693,2.8905109472472066e-07
6694,2.8926515323198283e-07
6695,3.176989582732958e-07
6696,2.8752698671579277e-07
6697,3.028209887957896e-07
6698,2.9161528325936456e-07
6699,3.090698761626591e-07
6700,2.9248919891864476e-07
6701,3.021957957415791e-07
6702,2.7820119310262056e-07
6703,3.1425386720785294e-07
6704,2.855068441236798e-07
6705,2.9396234512404173e-07
6706,2.9849813157847853e-07
6707,3.0019156739862166e-07
6708,3.1065780503412376e-07
6709,2.8370124874727206e-07
6710,2.8168254547804675e-07
6711,2.886666154842125e-07
6712,2.975858495030288e-07
6713,2.863260455288156e-07
6714,2.9511338218128574e-07
6715,2.786908267879156e-07
6716,2.835321667444516e-07
6717,2.762822198168017e-07
6718,3.168703554576656e-07
6719,2.915723594534366e-07
6720,3.0038993571661707e-07
6721,2.7341662121160164e-07
6722,2.95668649329526e-07
6723,2.845147571136115e-07
6724,2.842768380729503e-07
6725,2.8996700091636357e-07
6726,2.939550362270216e-07
6727,2.833241275376004e-07
6728,2.821695331337647e-07
6729,2.9070089343011696e-07
6730,2.8736006137718214e-07
6731,2.8385414358355926e-07
6732,2.90955833264932e-07
6733,2.98469434836862e-07
6734,3.0504122771699405e-07
6735,2.8976709224796087e-07
6736,3.027399724647288e-07
6737,3.000649571611862e-07
6738,2.7736155765197616e-07
6739,2.832361870098721e-07
6740,2.782945072204662e-07
6741,3.0805961354282566e-07
6742,2.810368276179114e-07
6743,2.8010110526870756e-07
6744,2.9706478709072675e-07
6745,2.948223094017096e-07
6746,2.7977788996529013e-07
6747,2.823732352148704e-07
6748,2.820542510694064e-07
6749,2.689513856086196e-07
6750,2.7365225554334976e-07
6751,2.8750273911491964e-07
6752,2.868606031059345e-07
6753,2.882821945006021e-07
6754,2.864698509799165e-07
6755,2.8107586880678916e-07
6756,3.0672427460869675e-07
6757,2.838233995013235e-07
6758,2.881978179309461e-07
6759,2.961423708775516e-07
6760,2.701453339073748e-07
6761,2.6695462659408227e-07
6762,2.835586639094461e-07
6763,2.8400351199068024e-07
6764,2.88958397495893e-07
6765,2.814636896176781e-07
6766,2.791676267115988e-07
6767,2.8745495748304026e-07
6768,2.875624846760285e-07
6769,2.8230817102151477e-07
6770,3.031046372105594e-07
6771,2.9318191359467413e-07
6772,2.8480449201240633e-07
6773,3.10645296790384e-07
6774,2.788767599523636e-07
6775,2.9581890703314786e-07
6776,2.8643988877381005e-07
6777,3.0763494355282965e-07
6778,2.831721567096078e-07
6779,2.913028423089657e-07
6780,2.973275273799358e-07
6781,2.9447347971351714e-07
6782,2.9227365658352347e-07
6783,2.9645178978191535e-07
6784,2.810065883117962e-07
6785,2.880163255931419e-07
6786,2.763403990875448e-07
6787,2.699997182205117e-07
6788,2.7615890413253593e-07
6789,2.960760484807791e-07
6790,2.857115791765208e-07
6791,2.8076961600968765e-07
6792,2.8815761650911735e-07
6793,2.843907265619669e-07
6794,2.970871084398855e-07
6795,2.7613183245328116e-07
6796,2.9503445270139947e-07
6797,2.763981390493384e-07
6798,2.8632149983147144e-07
6799,2.5861481116823307e-07
6800,2.856867486623252e-07
6801,2.8092185560076623e-07
6802,2.8573909578825105e-07
6803,2.791242311764192e-07
6804,2.699126991682961e-07
6805,2.9648692925661864e-07
6806,2.7913312999301644e-07
6807,2.863648844693531e-07
6808,2.9068594587987323e-07
6809,2.9234796930763007e-07
6810,2.6629322715613553e-07
6811,2.713842679686091e-07
6812,3.012068451004243e-07
6813,2.751279632608361e-07
6814,2.8943483746289995e-07
6815,2.8007786665708506e-07
6816,2.7988586280815347e-07
6817,2.823785868860205e-07
6818,2.895670463565783e-07
6819,2.7699890811570323e-07
6820,2.872883715904144e-07
6821,2.942126463534385e-07
6822,2.810218787593907e-07
6823,2.7091887302176603e-07
6824,2.8135528578511057e-07
6825,2.913114473116195e-07
6826,2.786424777690036e-07
6827,2.8057968882143087e-07
6828,2.775257272820432e-07
6829,2.874791139630624e-07
6830,2.686985809023463e-07
6831,2.8444246964410416e-07
6832,2.8598732245238813e-07
6833,2.6999964643799316e-07
6834,2.6658975196448095e-07
6835,2.783871645085015e-07
6836,2.750390788421756e-07
6837,2.75262411768297e-07
6838,2.848844631617408e-07
6839,2.8281968030448404e-07
6840,2.8821631834737494e-07
6841,2.6693736033123995e-07
6842,2.674221968813207e-07
6843,2.958559797494287e-07
6844,2.6714097724958444e-07
6845,2.8132875134493936e-07
6846,2.947440533533318e-07
6847,2.823662519116708e-07
6848,2.773098810861511e-07
6849,2.7647978014271896e-07
6850,2.828558291232968e-07
6851,2.7633745042262705e-07
6852,2.744120489029419e-07
6853,2.877822413069015e-07
6854,2.814042748940374e-07
6855,2.794703223405018e-07
6856,2.873985556478032e-07
6857,2.6394108430444935e-07
6858,2.79869244954684e-07
6859,2.873903062256545e-07
6860,2.8538233717791724e-07
6861,2.7282616927869434e-07
6862,2.7507953134499836e-07
6863,2.6824069504313394e-07
6864,2.7911496266392376e-07
6865,2.8087029149972545e-07
6866,2.6702921135712156e-07
6867,2.743111144066979e-07
6868,2.784507298811775e-07
6869,2.5830095030991785e-07
6870,2.7988548598460193e-07
6871,2.726810250757696e-07
6872,2.713181108472317e-07
6873,2.6624784362026264e-07
6874,2.93726122316266e-07
6875,2.876963044726677e-07
6876,2.7322192605060154e-07
6877,2.6957489115207593e-07
6878,2.7384099354176404e-07
6879,2.8709108790965064e-07
6880,2.862671559441563e-07
6881,2.7996737429428793e-07
6882,2.713133417859087e-07
6883,2.746933279191659e-07
6884,2.8192487257353815e-07
6885,2.801047818468448e-07
6886,2.6574304764611894e-07
6887,2.675095908315222e-07
6888,2.624173730485525e-07
6889,2.764308331916699e-07
6890,2.9180389004588455e-07
6891,2.817408955185383e-07
6892,2.822432183842425e-07
6893,2.779008150021315e-07
6894,2.718424630305128e-07
6895,2.7792140296739484e-07
6896,2.7175798486486536e-07
6897,2.7869470847001143e-07
6898,2.765974978086718e-07
6899,2.865543450326831e-07
6900,2.8634518194688226e-07
6901,2.826603384745558e-07
6902,2.7836885124602716e-07
6903,2.9827720033590045e-07
6904,2.81308573771097e-07
6905,2.74448970640259e-07
6906,2.683150158686827e-07
6907,2.619091131828904e-07
6908,2.8049487145863095e-07
6909,2.754179967251521e-07
6910,2.8201963615209486e-07
6911,2.8028018328076574e-07
6912,2.976718923856058e-07
6913,2.612375299193645e-07
6914,2.7855127374454665e-07
6915,2.7682842438789553e-07
6916,2.7521519774805036e-07
6917,2.777200915847862e-07
6918,2.795806063964044e-07
6919,2.60902462361507e-07
6920,2.658984759024519e-07
6921,2.882306401314711e-07
6922,2.786185328699914e-07
6923,2.530284736110677e-07
6924,2.705229500375142e-07
6925,2.8028195326135594e-07
6926,2.77412059277228e-07
6927,2.7350523021066284e-07
6928,2.822745533271074e-07
6929,2.6104356829444367e-07
6930,2.871859938540452e-07
6931,2.683763270043525e-07
6932,2.887349985210416e-07
6933,2.7764607178493007e-07
6934,2.79656303922199e-07
6935,2.717636078244701e-07
6936,2.664131189069723e-07
6937,2.4171459765466574e-07
6938,2.768461640787626e-07
6939,2.74577984516855e-07
6940,2.711301236259446e-07
6941,2.7064399017285435e-07
6942,2.7937037271624997e-07
6943,2.734087259029065e-07
6944,2.687185085307551e-07
6945,2.7278438697370663e-07
6946,2.731009907033015e-07
6947,2.7753606290961263e-07
6948,2.626053549184879e-07
6949,2.6202278934333725e-07
6950,2.80739544710827e-07
6951,2.7030142620395946e-07
6952,2.675424101879435e-07
6953,2.6486558005034205e-07
6954,2.7292209309543214e-07
