ell,kap_cl
5507,6.831926361041737e-10
5508,6.85949224988426e-10
5509,6.952225248001305e-10
5510,6.850415087754258e-10
5511,6.777848986323956e-10
5512,6.766915072733836e-10
5513,6.807398618737137e-10
5514,6.735762128074882e-10
5515,6.969921753614115e-10
5516,6.796715411329039e-10
5517,6.742889090890081e-10
5518,6.833847525992789e-10
5519,6.787875453765472e-10
5520,6.899074902275656e-10
5521,6.867985302170751e-10
5522,6.709346142458262e-10
5523,6.782498534331263e-10
5524,6.74230085146401e-10
5525,6.733046919246364e-10
5526,6.706876364705149e-10
5527,6.801245855839037e-10
5528,6.780755803613203e-10
5529,6.755773967025661e-10
5530,6.764475004718525e-10
5531,6.788503892368652e-10
5532,6.930897562783052e-10
5533,6.69273610876632e-10
5534,6.751895486418967e-10
5535,6.841309601509764e-10
5536,6.700869067636336e-10
5537,6.663197183130863e-10
5538,6.61048339058683e-10
5539,6.641772328933494e-10
5540,6.758254941681729e-10
5541,6.765242175492993e-10
5542,6.673342108268377e-10
5543,6.57243248938966e-10
5544,6.853632031217637e-10
5545,6.810602314602084e-10
5546,6.634166613478802e-10
5547,6.750062391121462e-10
5548,6.614722266088084e-10
5549,6.728260301462821e-10
5550,6.596817691997454e-10
5551,6.665983632254439e-10
5552,6.645543660383847e-10
5553,6.625123447638661e-10
5554,6.77262005014818e-10
5555,6.88584432138846e-10
5556,6.763000088033554e-10
5557,6.728257449354633e-10
5558,6.647599887989231e-10
5559,6.746010600463981e-10
5560,6.822290506641613e-10
5561,6.667382993013534e-10
5562,6.629147629509828e-10
5563,6.749405933919048e-10
5564,6.691705666762515e-10
5565,6.659618522163337e-10
5566,6.71513605357837e-10
5567,6.818237304785135e-10
5568,6.609317332792187e-10
5569,6.660735720086378e-10
5570,6.722040751278381e-10
5571,6.656557116433643e-10
5572,6.682251739008163e-10
5573,6.474326151175835e-10
5574,6.696416942717044e-10
5575,6.869696693243612e-10
5576,6.68129435913387e-10
5577,6.771531330001174e-10
5578,6.776350292556447e-10
5579,6.693818680834666e-10
5580,6.816186306204176e-10
5581,6.621351953212764e-10
5582,6.574254027586983e-10
5583,6.691536009631981e-10
5584,6.643814959659203e-10
5585,6.647582679261493e-10
5586,6.67883622849605e-10
5587,6.643165363901978e-10
5588,6.72222391300766e-10
5589,6.623592103250048e-10
5590,6.757101993179305e-10
5591,6.641854052420912e-10
5592,6.661027062898348e-10
5593,6.459476071007966e-10
5594,6.698343841795615e-10
5595,6.617829225581194e-10
5596,6.567565833823166e-10
5597,6.750446716578196e-10
5598,6.682001156250643e-10
5599,6.623350370736631e-10
5600,6.731889285486738e-10
5601,6.584265817011102e-10
5602,6.502556180985451e-10
5603,6.72526981140653e-10
5604,6.648649499219497e-10
5605,6.587679966264765e-10
5606,6.587267745215879e-10
5607,6.712743177914741e-10
5608,6.625114823782403e-10
5609,6.59734203548648e-10
5610,6.610121340002649e-10
5611,6.570328230986124e-10
5612,6.763566213509109e-10
5613,6.670398775328197e-10
5614,6.539666456976741e-10
5615,6.679581122457654e-10
5616,6.670333064347345e-10
5617,6.680756339018252e-10
5618,6.531982465298533e-10
5619,6.613080402352653e-10
5620,6.71478011644684e-10
5621,6.622916034068807e-10
5622,6.698851548091369e-10
5623,6.617909939504125e-10
5624,6.503739995254792e-10
5625,6.684606873382465e-10
5626,6.771283822144825e-10
5627,6.651266285396173e-10
5628,6.502118714234776e-10
5629,6.412926570393085e-10
5630,6.466645341241896e-10
5631,6.502151069219802e-10
5632,6.518142112018843e-10
5633,6.575700306006946e-10
5634,6.595230998944663e-10
5635,6.487287888256406e-10
5636,6.511339107083241e-10
5637,6.534056827304649e-10
5638,6.44735134022414e-10
5639,6.460586984263922e-10
5640,6.443316799913696e-10
5641,6.491823377033154e-10
5642,6.491429941972562e-10
5643,6.65725258786191e-10
5644,6.594256057205804e-10
5645,6.464769686996344e-10
5646,6.685531040237853e-10
5647,6.53741902681264e-10
5648,6.606236765857147e-10
5649,6.474794040390279e-10
5650,6.464179869692141e-10
5651,6.5624652843914e-10
5652,6.524673147169896e-10
5653,6.532921649729758e-10
5654,6.577010579069089e-10
5655,6.501513299785237e-10
5656,6.559685783982162e-10
5657,6.621074204363714e-10
5658,6.452752258477992e-10
5659,6.570715026187645e-10
5660,6.586708318909707e-10
5661,6.478083963688085e-10
5662,6.534242471130985e-10
5663,6.453079206299811e-10
5664,6.537116270388779e-10
5665,6.525652805377127e-10
5666,6.529809475233153e-10
5667,6.548714435626988e-10
5668,6.46332236822881e-10
5669,6.327949046845117e-10
5670,6.409610796880197e-10
5671,6.540192328756963e-10
5672,6.461835237198984e-10
5673,6.391358099883591e-10
5674,6.517317292976638e-10
5675,6.383254038293106e-10
5676,6.407575987475536e-10
5677,6.569400367719806e-10
5678,6.444785953843258e-10
5679,6.324541505198469e-10
5680,6.411612563553995e-10
5681,6.512713864258455e-10
5682,6.348595502405983e-10
5683,6.516733774951227e-10
5684,6.511591446048209e-10
5685,6.543641237103472e-10
5686,6.405763686850515e-10
5687,6.545005567457565e-10
5688,6.483084540146462e-10
5689,6.362588684166503e-10
5690,6.45971379098793e-10
5691,6.427570887801384e-10
5692,6.417791610757357e-10
5693,6.563171011805785e-10
5694,6.560952652644924e-10
5695,6.374338262231321e-10
5696,6.431972753380394e-10
5697,6.585276444678099e-10
5698,6.420107333032023e-10
5699,6.502384787346946e-10
5700,6.461699422993226e-10
5701,6.401401522967726e-10
5702,6.601052746826957e-10
5703,6.497701499245432e-10
5704,6.430144427325991e-10
5705,6.533012186961092e-10
5706,6.461784368489567e-10
5707,6.282536485374456e-10
5708,6.514242144620194e-10
5709,6.4846230804743e-10
5710,6.350807540308367e-10
5711,6.55602889237396e-10
5712,6.383991129667841e-10
5713,6.353348859233605e-10
5714,6.438759446436345e-10
5715,6.461769907693716e-10
5716,6.335388235215663e-10
5717,6.344348172954624e-10
5718,6.387267735876401e-10
5719,6.375392711145868e-10
5720,6.320015655558438e-10
5721,6.452420115210022e-10
5722,6.433597561375377e-10
5723,6.286831770388596e-10
5724,6.303160456366487e-10
5725,6.217974027880715e-10
5726,6.439032669340397e-10
5727,6.235311901494829e-10
5728,6.35842684836831e-10
5729,6.395948401751428e-10
5730,6.314661354366751e-10
5731,6.453476835120642e-10
5732,6.42267304224057e-10
5733,6.337581839958286e-10
5734,6.527030510165654e-10
5735,6.379397132756533e-10
5736,6.35756665165018e-10
5737,6.413982121870183e-10
5738,6.356008093752694e-10
5739,6.522531050789661e-10
5740,6.494301484595638e-10
5741,6.424583034594895e-10
5742,6.453412753073551e-10
5743,6.486015760521415e-10
5744,6.414414484158654e-10
5745,6.389584325276533e-10
5746,6.46355714897081e-10
5747,6.540867934773378e-10
5748,6.344078345859861e-10
5749,6.34259631979172e-10
5750,6.300655768152228e-10
5751,6.349617640362422e-10
5752,6.369480503290402e-10
5753,6.361749593932266e-10
5754,6.407137985353387e-10
5755,6.32558901050537e-10
5756,6.200823721326661e-10
5757,6.478384401049204e-10
5758,6.276145280860611e-10
5759,6.310758268776957e-10
5760,6.431150496567713e-10
5761,6.344878542946796e-10
5762,6.372472613908439e-10
5763,6.411173735025618e-10
5764,6.325370455451665e-10
5765,6.454388903290589e-10
5766,6.335675816408183e-10
5767,6.307546440365068e-10
5768,6.169687298854622e-10
5769,6.325634864054403e-10
5770,6.330313497030087e-10
5771,6.230023149365006e-10
5772,6.403185417619624e-10
5773,6.265244844069029e-10
5774,6.360671159092266e-10
5775,6.356968195170992e-10
5776,6.400713067233897e-10
5777,6.300443926903232e-10
5778,6.404767184613257e-10
5779,6.403001341603636e-10
5780,6.41614239164237e-10
5781,6.38312961564677e-10
5782,6.257979417791569e-10
5783,6.341091885325607e-10
5784,6.200096301518775e-10
5785,6.270290206996164e-10
5786,6.271952079778317e-10
5787,6.317372248564069e-10
5788,6.238224770471146e-10
5789,6.166361138034879e-10
5790,6.468657017411762e-10
5791,6.375666520165565e-10
5792,6.366783071391325e-10
5793,6.217253812283291e-10
5794,6.28107835979102e-10
5795,6.305530571854853e-10
5796,6.231496639642086e-10
5797,6.229837341000631e-10
5798,6.334462535568772e-10
5799,6.247695363703913e-10
5800,6.254226735494287e-10
5801,6.323142028618579e-10
5802,6.424937280452735e-10
5803,6.236970769398338e-10
5804,6.405230378531797e-10
5805,6.272448017645954e-10
5806,6.399659400521395e-10
5807,6.270640327672429e-10
5808,6.463965747533518e-10
5809,6.307565999588545e-10
5810,6.224450146599293e-10
5811,6.159293948138152e-10
5812,6.282779241362744e-10
5813,6.281089461823576e-10
5814,6.29331647360113e-10
5815,6.252998202729144e-10
5816,6.207421888040148e-10
5817,6.361218895506588e-10
5818,6.120018747859355e-10
5819,6.295628870861237e-10
5820,6.366644091373613e-10
5821,6.302285312050195e-10
5822,6.300921514170528e-10
5823,6.24557297003775e-10
5824,6.134728556345739e-10
5825,6.121351524887436e-10
5826,6.163530925844781e-10
5827,6.22985786794954e-10
5828,6.112555466917707e-10
5829,6.343405798909551e-10
5830,6.324277887070291e-10
5831,6.335209313693808e-10
5832,6.157186839224243e-10
5833,6.255343734099946e-10
5834,6.18879182948873e-10
5835,6.115639623210503e-10
5836,6.328680066177561e-10
5837,6.179928206233079e-10
5838,6.192672649722778e-10
5839,6.145702958856084e-10
5840,6.142232487492272e-10
5841,6.177851441340087e-10
5842,6.160949683577035e-10
5843,6.215800530783726e-10
5844,6.234357114460627e-10
5845,6.326035449736864e-10
5846,6.189754098619394e-10
5847,6.081691135475672e-10
5848,6.22874914976859e-10
5849,6.270165566855429e-10
5850,6.261740766036219e-10
5851,6.319926321867811e-10
5852,6.127984214973505e-10
5853,6.280854926310858e-10
5854,6.180834702680859e-10
5855,6.178357502258167e-10
5856,6.142568482304681e-10
5857,6.124884958319138e-10
5858,6.112106335102329e-10
5859,6.041436048524701e-10
5860,6.212089997617735e-10
5861,6.104070796061931e-10
5862,6.2342985397406e-10
5863,6.196821970881024e-10
5864,6.210984443983902e-10
5865,6.152178973519635e-10
5866,6.111642066258632e-10
5867,6.146673511242681e-10
5868,6.192690568345921e-10
5869,6.250920342980717e-10
5870,6.275196226112588e-10
5871,6.04176023862895e-10
5872,6.082099080216434e-10
5873,6.150959413288566e-10
5874,6.109498518873301e-10
5875,6.051188750153566e-10
5876,6.134921023143628e-10
5877,6.164101733217234e-10
5878,6.10941824206152e-10
5879,6.124253342528635e-10
5880,6.145862869210358e-10
5881,6.18481378765628e-10
5882,6.004095565924799e-10
5883,6.173616653310077e-10
5884,6.015613107665352e-10
5885,6.298410838688108e-10
5886,6.043592878922547e-10
5887,6.158404030121676e-10
5888,6.182403454016623e-10
5889,6.137348040388757e-10
5890,6.120320156519508e-10
5891,6.15478179168975e-10
5892,6.24076093793851e-10
5893,5.920260326874174e-10
5894,6.021367844499734e-10
5895,6.032598053874546e-10
5896,6.026293995604585e-10
5897,5.922681527016545e-10
5898,6.093434544437173e-10
5899,6.216213180434998e-10
5900,6.236149013932053e-10
5901,6.024994290291962e-10
5902,6.024686282894663e-10
5903,6.053934899268155e-10
5904,6.140175531541776e-10
5905,6.197361891216988e-10
5906,6.079508104307797e-10
5907,6.038207780708055e-10
5908,6.091250618610878e-10
5909,6.099728400200239e-10
5910,5.95774434523855e-10
5911,6.030755572081469e-10
5912,6.130910197464409e-10
5913,6.068387934808685e-10
5914,6.103366735955484e-10
5915,6.066608938640613e-10
5916,6.048946618843443e-10
5917,6.157852960305897e-10
5918,5.993399944423905e-10
5919,6.090880163035408e-10
5920,6.171370800748378e-10
5921,6.178491598386275e-10
5922,6.102049078454423e-10
5923,6.206123512272291e-10
5924,6.111425779288594e-10
5925,6.102134957384502e-10
5926,6.115528653723664e-10
5927,6.043487219974064e-10
5928,5.979502302569269e-10
5929,6.181538845376964e-10
5930,6.015015333522114e-10
5931,5.997816114981367e-10
5932,6.00641935578303e-10
5933,6.140814270819272e-10
5934,6.005748753748764e-10
5935,6.163874313891226e-10
5936,6.078824436214562e-10
5937,6.061460329794093e-10
5938,5.937506845651159e-10
5939,5.986715592576058e-10
5940,6.041123410266905e-10
5941,6.248251965819386e-10
5942,5.918611260821342e-10
5943,6.053185757527578e-10
5944,6.111314532023464e-10
5945,5.931162341338294e-10
5946,6.063859148364851e-10
5947,6.179397080663311e-10
5948,5.976692692223036e-10
5949,6.130973561680302e-10
5950,5.994345712323596e-10
5951,6.042673249113724e-10
5952,6.083059190505693e-10
5953,6.005564100325582e-10
5954,6.001054167720226e-10
5955,6.118046495341871e-10
5956,6.130717545912314e-10
5957,6.014365433428225e-10
5958,6.095791586462122e-10
5959,5.960142452362867e-10
5960,5.890658527288137e-10
5961,5.964207991862434e-10
5962,6.003882792260291e-10
5963,5.959751859293768e-10
5964,6.033915121874468e-10
5965,6.089179756204012e-10
5966,6.078180767368843e-10
5967,6.039396169375679e-10
5968,6.167563053348279e-10
5969,5.989581562586693e-10
5970,5.892600321623386e-10
5971,5.989880331083382e-10
5972,5.948166845504399e-10
5973,5.825084956085872e-10
5974,6.144625667299003e-10
5975,5.978533178111371e-10
5976,6.145562674170974e-10
5977,5.934682332481031e-10
5978,5.884154414611831e-10
5979,6.061465893377177e-10
5980,5.994864903595919e-10
5981,6.097387912636171e-10
5982,5.926197668944428e-10
5983,6.004997023956877e-10
5984,5.980983917033566e-10
5985,5.966165576091092e-10
5986,5.922370319134418e-10
5987,6.095794623402919e-10
5988,6.010417305221814e-10
5989,5.923535200292239e-10
5990,6.024062290147561e-10
5991,5.844656866842818e-10
5992,5.99420311352881e-10
5993,5.927036072350315e-10
5994,5.914532673112795e-10
5995,6.002553535606452e-10
5996,5.891672052239733e-10
5997,6.006034426014042e-10
5998,5.998972203532775e-10
5999,5.926637228133488e-10
6000,5.84863214860938e-10
